ATCOCode,NaptanCode,PlateCode,CommonName,Landmark,Street,Indicator,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,Town,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,Status
450012782,45012782,45012782,Dixon Lane,,Dixon Lane,,N,E0033913,Wortley,Leeds,Wortley,427168,432191,-1.589145159,53.785337690653570,BCT,MKD,OTH,active
450012783,45012783,45012783,Dixon Lane Kellett Crescent,Medical Centre,Dixon Lane,,SE,E0033913,Wortley,Leeds,Wortley,427348,431958,-1.586433913,53.783234161944300,BCT,MKD,OTH,active
450012784,45012784,45012784,Bramley Park,Globe Hotel PH - Bramley Recreation Grnd,Upper Town Street,,SE,E0032334,Bramley,Leeds,Bramley,424135,435476,-1.634920492,53.815011289843305,BCT,MKD,OTH,active
450012785,45012785,45012785,Bramley Park,Globe Inn PH - Bramley Recreation Grnd,Upper Town Street,at,NW,E0032334,Bramley,Leeds,Bramley,424146,435449,-1.634755537,53.814768112474461,BCT,MKD,OTH,active
450012786,45012786,45012786,Westover Road,Parade of Shops,Upper Town Street,,NW,E0032334,Bramley,Leeds,Bramley,424285,435351,-1.632652167,53.813880871599523,BCT,MKD,OTH,active
450012787,45012787,45012787,Westover Road,Parade of Shops,Upper Town Street,opp,SE,E0032334,Bramley,Leeds,Bramley,424334,435327,-1.631909882,53.813662886068379,BCT,MKD,OTH,active
450012788,45012788,45012788,Waterloo Lane,Church,Upper Town Street,,SE,E0032334,Bramley,Leeds,Bramley,424560,435189,-1.628488553,53.812412003584882,BCT,MKD,OTH,active
450012789,45012789,45012789,Waterloo Lane,Church,Upper Town Street,opp,NW,E0032334,Bramley,Leeds,Bramley,424538,435192,-1.628822422,53.812440000403427,BCT,MKD,OTH,active
450012790,45012790,45012790,Bramley Centre A,Bramley Centre,Lower Town Street,,SE,E0032334,Bramley,Leeds,Bramley,424673,435049,-1.626783629,53.811148395949303,BCT,MKD,TIP,active
450012791,45012791,45012791,Bramley Centre B,Bramley Centre,Lower Town Street,,SE,E0032334,Bramley,Leeds,Bramley,424692,435031,-1.626496529,53.810985719073443,BCT,MKD,TIP,active
450012792,45012792,45012792,Bramley Centre C,Bramley Centre,Lower Town Street,,S,E0032334,Bramley,Leeds,Bramley,424698,435014,-1.626406769,53.810832643860067,BCT,MKD,TIP,active
450012793,45012793,45012793,Bramley Centre,Bramley Centre,Lower Town Street,stop D,S,E0032334,Bramley,Leeds,Bramley,424693,434984,-1.626485095,53.810563247812382,BCT,MKD,TIP,active
450012795,45012795,45012795,Bramley Centre E,Old Unicorn PH - Bramley Centre,Lower Town Street,,NW,E0032334,Bramley,Leeds,Bramley,424696,434931,-1.626443769,53.810086755530200,BCT,MKD,OTH,active
450012796,45012796,45012796,Aston Road,,Lower Town Street,opp,N,E0032334,Bramley,Leeds,Bramley,424822,434748,-1.624545043,53.808436028185319,BCT,MKD,OTH,active
450012797,45012797,45012797,Aston Road,Barley Mow PH,Lower Town Street,,S,E0032334,Bramley,Leeds,Bramley,424852,434652,-1.624097199,53.807571778677385,BCT,MKD,OTH,active
450012798,45012798,45012798,Henconner Lane Bus Depot,Bus Depot,Henconner Lane,at,N,E0032334,Bramley,Leeds,Bramley,425098,434159,-1.620401711,53.803129062770488,BCT,MKD,TIP,active
450012799,45012799,45012799,Henconner Lane Bus Depot,Bus Depot,Henconner Lane,opp,S,E0032334,Bramley,Leeds,Bramley,425117,434161,-1.620113066,53.803146125534269,BCT,MKD,TIP,active
450012800,45012800,45012800,Henconner Ln Poplar Way,,Henconner Lane,adj,S,E0032334,Bramley,Leeds,Bramley,425136,433933,-1.619843106,53.801096004873095,BCT,MKD,OTH,active
450012801,45012801,45012801,Kingswear Cres Lulworth Cres,Parade of Shops,Kingswear Crescent,before,SE,E0052840,Austhorpe,Leeds,Austhorpe,436935,433868,-1.44071534,53.799810628544130,BCT,MKD,OTH,active
450012804,45012804,45012804,Hollyshaw Ln Hollyshaw Crescent,,Hollyshaw Lane,,S,E0033851,Whitkirk,Leeds,Whitkirk,436334,433985,-1.449825803,53.800904352234056,BCT,MKD,OTH,active
450012807,45012807,45012807,Dunhill Rise,Wykebeck Arms PH,Selby Road,SE bound,SE,E0032796,Halton,Leeds,Halton,434197,433874,-1.482282439,53.800051101695580,BCT,MKD,OTH,active
450012808,45012808,45012808,Carden Avenue,Halton Hill,Selby Road,SE bound,SE,E0032796,Halton,Leeds,Halton,434529,433685,-1.477263166,53.798330596608587,BCT,MKD,OTH,active
450012810,45012810,45012810,Portage Avenue,,Selby Road,,SE,E0032796,Halton,Leeds,Halton,434766,433494,-1.47368669,53.796598241258174,BCT,MKD,OTH,active
450012811,45012811,45012811,Carden Avenue,,Selby Road,,NW,E0032796,Halton,Leeds,Halton,434440,433706,-1.478611959,53.798525214335825,BCT,MKD,OTH,active
450012812,45012812,45012812,Portage Avenue,Temple Newsam Rd junction,Selby Road,at,NW,E0032796,Halton,Leeds,Halton,434721,433505,-1.474368583,53.796700099109621,BCT,MKD,OTH,active
450012814,45012814,45012814,Halton Library,Chapel St Social Club,Chapel Street,,SW,E0032796,Halton,Leeds,Halton,435115,433521,-1.468385585,53.796817549656296,BCT,MKD,TIP,active
450012815,45012815,45012815,Sycamore Avenue,,Cross Green Lane,at,E,E0032796,Halton,Leeds,Whitkirk,435385,433821,-1.464252451,53.799495588390307,BCT,MKD,OTH,active
450012816,45012816,45012816,Temple Walk,Leodis PH,Cross Green Lane,N bound,N,E0032796,Halton,Leeds,Whitkirk,435737,433986,-1.45888943,53.800954555280583,BCT,MKD,OTH,active
450012817,45012817,45012817,Clapham Dene Road,,Green Lane,,SW,E0032543,Cross Gates,Leeds,Cross Gates,435839,434198,-1.457316259,53.802852921696790,BCT,MKD,OTH,active
450012818,45012818,45012818,Clapham Dene Road,,Green Lane,at,NE,E0032543,Cross Gates,Leeds,Cross Gates,435842,434210,-1.457269318,53.802960566226105,BCT,MKD,OTH,active
450012819,45012819,45012819,Greenway,,Green Lane,,E,E0032543,Cross Gates,Leeds,Cross Gates,436150,434308,-1.452581523,53.803820103029651,BCT,MKD,OTH,active
450012825,45012825,45012825,Pendas Drive,,Penda's Way,NE bound,NE,E0032543,Cross Gates,Leeds,Manston,436916,434751,-1.440898273,53.807747951482419,BCT,MKD,OTH,active
450012826,45012826,45012826,Pendas Drive,,Penda's Way,,SW,E0032543,Cross Gates,Leeds,Manston,436924,434747,-1.440777275,53.807711435392108,BCT,MKD,OTH,active
450012827,45012827,45012827,Pendas Grove,,Pendas Way,,S,E0032543,Cross Gates,Leeds,Manston,437033,435041,-1.439086902,53.810346038091190,BCT,MKD,OTH,active
450012828,45012828,45012828,Pendas Grove,,Pendas Way,at,N,E0032543,Cross Gates,Leeds,Manston,437035,435091,-1.439050534,53.810795271393062,BCT,MKD,OTH,active
450012829,45012829,45012829,Kelmscott Green,Community Centre,Pendas Way,after,N,E0032543,Cross Gates,Leeds,Stanks,437110,435389,-1.437875791,53.813468217517489,BCT,MKD,OTH,active
450012832,45012832,45012832,Stanks Cross,,Stanks Drive,,NE,E0033650,Swarcliffe,Leeds,Swarcliffe,436997,435738,-1.439550056,53.816612880790025,BCT,MKD,OTH,active
450012833,45012833,45012833,Baildon Path,Playground,Sherburn Road North,,NW,E0033846,Whinmoor,Leeds,Whinmoor,436031,436935,-1.454081725,53.827438548715080,BCT,MKD,OTH,active
450012835,45012835,45012835,Whinmoor Way,Charity Shop - Co-op Supermarket,Swarcliffe Avenue,,NE,E0033650,Swarcliffe,Leeds,Swarcliffe,436762,436335,-1.443048076,53.821995031790635,BCT,MKD,OTH,active
450012836,45012836,45012836,Whinmoor Way,Parade of Shops,Swarcliffe Avenue,,SW,E0033650,Swarcliffe,Leeds,Swarcliffe,436697,436279,-1.444042068,53.821496309669207,BCT,MKD,OTH,active
450012837,45012837,45012837,Stanks Lane North,Working Mens Club,Swarcliffe Avenue,,NE,E0033650,Swarcliffe,Leeds,Swarcliffe,436532,436134,-1.446565511,53.820204705494348,BCT,MKD,OTH,active
450012838,45012838,45012838,Stanks Drive Farndale Garth,,Stanks Drive,opp,NE,E0033650,Swarcliffe,Leeds,Swarcliffe,436231,436501,-1.451094345,53.823524115643032,BCT,MKD,OTH,active
450012839,45012839,45012839,Farndale Garth,,Stanks Drive,,SW,E0033650,Swarcliffe,Leeds,Swarcliffe,436300,436551,-1.450040331,53.823968692703126,BCT,MKD,OTH,active
450012840,45012840,45012840,Sherburn Approach,Filling Station,Stanks Lane North,,NW,E0033527,Seacroft,Leeds,Swarcliffe,436076,436598,-1.453437502,53.824406648642707,BCT,MKD,OTH,active
450012841,45012841,45012841,Seacroft Ring Road,,York Road,,NE,E0033527,Seacroft,Leeds,Whinmoor,435977,436557,-1.454946156,53.824044999647036,BCT,MKD,OTH,active
450012842,45012842,45012842,Mill Green Gardens,,Swarcliffe Drive,,NE,E0033650,Swarcliffe,Leeds,Swarcliffe,436255,436316,-1.450751512,53.821859759414259,BCT,MKD,OTH,active
450012843,45012843,45012843,Mill Green Place,Church,Swarcliffe Drive,,N,E0033650,Swarcliffe,Leeds,Swarcliffe,436169,436186,-1.452073063,53.820697354222503,BCT,MKD,OTH,active
450012844,45012844,45012844,Swarcliffe Approach,,Swarcliffe Drive,,N,E0033650,Swarcliffe,Leeds,Swarcliffe,436164,435982,-1.452172913,53.818864248616194,BCT,MKD,OTH,active
450012845,45012845,45012845,Southwood Gate,Church,Swarcliffe Drive,,W,E0033650,Swarcliffe,Leeds,Swarcliffe,436341,435727,-1.449514549,53.816560131943191,BCT,MKD,OTH,active
450012846,45012846,45012846,Eastwood Lane,,Eastwood Lane,,N,E0033650,Swarcliffe,Leeds,Swarcliffe,436564,435623,-1.446139992,53.815609848147581,BCT,MKD,OTH,active
450012847,45012847,45012847,Manston Avenue,Playing Fields,Church Lane,,NE,E0032543,Cross Gates,Leeds,Manston,436499,435308,-1.447164415,53.812783333665259,BCT,MKD,OTH,active
450012848,45012848,45012848,Manston Avenue,Playing Fields,Church Lane,opp,SW,E0032543,Cross Gates,Leeds,Manston,436494,435280,-1.447243657,53.812532033025271,BCT,MKD,OTH,active
450012849,45012849,45012849,Manston Gardens,Parade of Shops,Manston Approach,N bound,N,E0032543,Cross Gates,Leeds,Manston,436450,435056,-1.447938297,53.810521905007072,BCT,MKD,OTH,active
450012854,45012854,45012854,Manston Gardens,,Church Lane,,S,E0032543,Cross Gates,Leeds,Manston,436484,435001,-1.447428484,53.810025215182307,BCT,MKD,OTH,active
450012855,45012855,45012855,Barwick Road Southwood Gate,St Theresa School,Barwick Road,opp,W,E0032543,Cross Gates,Leeds,Swarcliffe,436243,435579,-1.451020328,53.815236797546241,BCT,MKD,OTH,active
450012857,45012857,45012857,Seacroft The Green,Cricket Ground,York Road,at,N,E0033527,Seacroft,Leeds,Seacroft,435725,436013,-1.458837138,53.819173112340295,BCT,MKD,TIP,active
450012858,45012858,45012858,Stocks Approach,,York Road,opp,NW,E0033527,Seacroft,Leeds,Seacroft,435852,435714,-1.456942894,53.816477130169872,BCT,MKD,OTH,active
450012859,45012859,45012859,Stocks Approach,,York Road,,SE,E0033527,Seacroft,Leeds,Seacroft,435871,435707,-1.456655139,53.816412911407234,BCT,MKD,OTH,active
450012860,45012860,45012860,Stocks Rise,Aldi Store,York Road,,N,E0033527,Seacroft,Leeds,Seacroft,435900,435602,-1.456226905,53.815467226619205,BCT,MKD,OTH,active
450012861,45012861,45012861,York Road,,South Parkway,near,W,E0033527,Seacroft,Leeds,Seacroft,435788,435741,-1.457911782,53.816724187728269,BCT,MKD,OTH,active
450012862,45012862,45012862,York Road,,South Parkway,,E,E0033527,Seacroft,Leeds,Seacroft,435781,435749,-1.458017169,53.816796568088030,BCT,MKD,OTH,active
450012863,45012863,45012863,Foundry Mill Street,Leeds East Academy,South Parkway,,E,E0033527,Seacroft,Leeds,Seacroft,435662,435742,-1.459825338,53.816741803775429,BCT,MKD,OTH,active
450012864,45012864,45012864,Stocks Approach Hansby Avenue,,Stocks Approach,,W,E0033527,Seacroft,Leeds,Seacroft,435954,435765,-1.455387801,53.816928473887728,BCT,MKD,OTH,active
450012866,45012866,45012866,Wakefield Road,,Wakefield Road,,N,E0052850,Little Preston,Leeds,Swillington,438852,431096,-1.411960454,53.774758100527436,BCT,CUS,OTH,active
450012868,45012868,45012868,Wakefield Rd St Mary's Avenue,Swillington Miners Welfare Club,Wakefield Road,opp,SW,E0052861,Swillington,Leeds,Swillington,438320,430236,-1.420138763,53.767068118439553,BCT,MKD,OTH,active
